Date,Prev Close,Open,High,Low,Close,Volume
2008-05-26,2101.05,898.0,898.0,551.35,604.75,3972485
2008-05-27,604.75,624.7,639.0,580.3,593.15,1751063
2008-05-28,593.15,561.65,621.9,561.65,608.15,1652355
2008-05-29,608.15,619.4,619.4,576.0,599.45,669269
2008-05-30,599.45,605.4,607.0,538.0,571.7,1262117
2008-06-02,571.7,605.5,615.0,570.7,580.8,206640
2008-06-03,580.8,596.0,602.0,555.15,579.7,157283
2008-06-04,579.7,597.85,597.85,547.5,552.1,326450
2008-06-05,552.1,553.0,588.8,532.4,562.4,238915
2008-06-06,562.4,567.0,574.7,544.4,568.8,73920
2008-06-09,568.8,575.0,575.0,524.0,548.8,321199
2008-06-10,548.8,575.5,575.5,547.0,550.4,58118
2008-06-11,550.4,560.0,560.0,528.0,530.5,87793
2008-06-12,530.5,511.0,527.0,510.7,519.45,50729
2008-06-13,519.45,514.25,525.0,501.2,505.9,123934
2008-06-16,505.9,510.0,518.0,489.45,494.65,61592
2008-06-17,494.65,490.45,510.0,482.6,506.7,71476
2008-06-18,506.7,510.1,531.0,500.0,516.45,105505
2008-06-19,516.45,500.2,527.0,500.2,512.55,140483
2008-06-20,512.55,507.0,519.0,493.6,512.1,76656
2008-06-23,512.1,500.0,514.9,499.0,502.3,89888
2008-06-24,502.3,495.0,506.0,471.15,479.0,174131
2008-06-25,479.0,450.0,502.0,450.0,497.3,72533
2008-06-26,497.3,519.9,519.9,469.05,488.95,185234
2008-06-27,488.95,465.9,476.85,435.0,453.95,260609
2008-06-30,453.95,454.0,459.95,445.35,450.35,115006
2008-07-01,450.35,450.0,457.0,433.0,447.1,170197
2008-07-02,447.1,430.15,457.95,430.15,453.5,245296
2008-07-03,453.5,445.0,448.0,390.15,408.6,308168
2008-07-04,408.6,403.5,433.0,401.0,421.0,62087
2008-07-07,421.0,425.0,441.0,425.0,435.5,130708
2008-07-08,435.5,418.1,439.9,414.0,434.5,262122
2008-07-09,434.5,446.0,456.9,440.0,451.75,104747
2008-07-10,451.75,450.0,532.0,441.05,498.45,247021
2008-07-11,498.45,508.0,508.1,482.0,499.95,135338
2008-07-14,499.95,515.0,515.0,481.0,501.65,110414
2008-07-15,501.65,480.35,497.8,477.0,479.85,44758
2008-07-16,479.85,500.0,500.0,444.15,455.0,412815
2008-07-17,455.0,475.0,484.95,461.0,467.6,124802
2008-07-18,467.6,461.0,473.0,455.0,464.1,71613
2008-07-21,464.1,474.0,505.0,470.0,498.9,323713
2008-07-22,498.9,490.15,504.0,485.05,495.05,25042
2008-07-23,495.05,514.15,529.0,498.0,519.0,116969
2008-07-24,519.0,506.2,534.0,506.2,520.65,26647
2008-07-25,520.65,503.25,525.0,503.25,509.95,54204
2008-07-28,509.95,500.25,524.7,500.25,515.55,30877
2008-07-29,515.55,506.0,515.0,501.35,509.4,9914
2008-07-30,509.4,483.95,524.95,483.95,519.75,8670
2008-07-31,519.75,501.15,539.0,494.6,533.7,44391
2008-08-01,533.7,516.0,532.9,507.0,517.65,238858
2008-08-04,517.65,510.05,524.0,510.0,519.0,14815
2008-08-05,519.0,505.7,530.0,501.0,526.6,585044
2008-08-06,526.6,525.1,571.4,525.1,562.25,107023
2008-08-07,562.25,566.0,574.4,545.0,560.05,55986
2008-08-08,560.05,551.2,569.0,548.0,551.9,15983
2008-08-11,551.9,554.0,577.0,552.0,569.35,24326
2008-08-12,569.35,569.85,574.9,548.5,553.35,16393
2008-08-13,553.35,543.0,575.0,542.25,570.9,27582
2008-08-14,570.9,562.05,571.0,555.15,565.85,132460
2008-08-18,565.85,554.85,560.0,532.95,551.4,104270
2008-08-19,551.4,554.8,554.85,532.25,547.45,20292
2008-08-20,547.45,537.15,573.0,537.15,544.25,25318
2008-08-21,544.25,535.0,555.0,512.0,520.15,18332
2008-08-22,520.15,506.1,543.0,506.1,531.85,167796
2008-08-25,531.85,570.0,570.0,527.15,541.9,38359
