Date,Open,High,Low,Close,Volume
20/04/05,693,699.95,683.55,692.25,83430
21/04/05,690,694.95,687,691.4,52551
22/04/05,690,700,680,681.8,79928
25/04/05,683.95,683.95,658.35,660.25,327239
26/04/05,689.95,750,661.1,666.35,182509
27/04/05,667.1,669.95,652.15,656,174107
28/04/05,656,659,639.05,645.05,578778
29/04/05,642,645,633.5,637.25,169292
02/05/05,640,644,625.1,633.75,135147
03/05/05,633.75,644.85,631,637.05,58196
04/05/05,637.5,659.7,635,651.75,276087
05/05/05,657.95,684.85,657.95,671.95,459536
06/05/05,672,699,654,667.8,291063
09/05/05,630,690,605,677.05,1316525
10/05/05,670,672,656,663.55,369960
11/05/05,655,663,651,655.05,192348
12/05/05,652,664.8,650,658.1,148301
13/05/05,659,674.4,654.2,669.25,138502
16/05/05,665,680,662.05,675.65,137855
17/05/05,678,685,670.55,680.9,143629
18/05/05,674.3,685,671,681.05,95005
19/05/05,680,691,678,682.15,131207
20/05/05,685,694,673.55,689.3,111394
23/05/05,686,698.4,686,694.95,105320
24/05/05,681,692.95,681,691.15,88016
25/05/05,690,707.9,690,704.45,128014
26/05/05,715,735,693.8,724.5,359141
27/05/05,731,731,710,714.85,186215
30/05/05,715,726.9,710,724,165692
31/05/05,723,728,714.5,724.8,145980
01/06/05,721,737,721,731.75,252165
02/06/05,729.9,743,727.6,734.45,290179
03/06/05,751,751,725.1,731.15,253291
04/06/05,730,734.95,720.4,724.6,30150
06/06/05,728.8,736,715.5,722.25,147104
07/06/05,715.05,732,715.05,726.8,136377
08/06/05,726,729,709.1,711.5,76720
09/06/05,720,729.9,702,706.7,63291
10/06/05,710,719.5,701.5,713.85,65100
13/06/05,712,721.2,709,715.4,84682
14/06/05,725.4,726,715,722.95,235944
15/06/05,726,741,722,737.1,296574
16/06/05,740,740,721.2,722.7,41439
17/06/05,725,731.95,718.1,719.2,46027
20/06/05,725,729,716.6,720.6,81341
21/06/05,721,726.85,714.3,722.1,44461
22/06/05,722.25,735.35,722.15,729.8,151188
23/06/05,730.05,737,727,733.65,140789
24/06/05,701.65,733,701.65,728.35,40553
27/06/05,725,730.5,723.05,726.6,67148
28/06/05,728,731,720,727.15,66324
29/06/05,725,745.25,725,743.4,158325
30/06/05,744,770.4,733.05,753.35,432609
01/07/05,755,764.95,737,761.4,145332
04/07/05,761,785,761,777.55,187574
05/07/05,781,798,775,783,191322
06/07/05,776,793,776,788.9,97696
07/07/05,784,786.8,765,772.05,148156
08/07/05,775,790,764,768.85,164129
11/07/05,775.1,783.75,773.5,778.6,61913
12/07/05,777,780.95,753.8,757,114300
13/07/05,755,760,746.1,749.6,101835
14/07/05,753,757.9,735,738.4,117407
15/07/05,744,755,741,748.85,60025
18/07/05,753,764.9,748,760,83567
19/07/05,760,767.1,758,761.5,72729
20/07/05,765,765.8,752.05,762.25,72643
21/07/05,762.5,769.7,760,763.15,65811
22/07/05,761.5,772,755.5,768.55,71784
25/07/05,765,769.95,761.3,766.3,193680
26/07/05,771,820,769.9,803.05,515235
27/07/05,810.1,825.5,803.1,810.2,269574
29/07/05,809.9,844.75,800,837.25,362097
01/08/05,824,841.8,821,831.3,63690
02/08/05,834.9,848.95,834.9,846.3,263961
03/08/05,846,862,843.15,852.95,284046
04/08/05,855,856,842,846.55,64505
05/08/05,849,849,830,831.45,48688
08/08/05,831,831,800.05,803.6,74496
09/08/05,806,812,792.05,803.55,87676
10/08/05,805.5,815,805,812.35,38885
11/08/05,812,855.85,809,849.3,86098
12/08/05,852.1,854.8,829,836.85,53002
16/08/05,843.9,843.9,823.1,825.35,95798
17/08/05,824.9,831.9,820,828.1,93322
18/08/05,834,842,823,825.3,142122
19/08/05,833.9,834,816,820.45,103421
22/08/05,803,840,755.65,825.7,62246
23/08/05,821.75,834,806,813.35,47231
24/08/05,808.15,819.9,791.1,800.25,136130
25/08/05,804.65,807,784,790.8,167979
26/08/05,795,808.95,793.2,795.7,86249
29/08/05,790,796.6,771.7,777.45,262289
30/08/05,780,801,777.1,793.15,56187
31/08/05,792,814,784,800.2,191117
01/09/05,801.4,801.4,769.1,776.3,305683
02/09/05,797.5,799,775,781.3,132285
05/09/05,785,789.9,769.5,773.95,80384
06/09/05,775,775,765.95,770.25,112998
08/09/05,775,779.9,769,770.75,116127
09/09/05,771.15,793.45,771,785.15,136513
12/09/05,786,792,785.05,789.75,85966
13/09/05,791,803.45,791,798.15,116926
14/09/05,790,818.8,790,802.9,175887
15/09/05,802.9,814,802,805.8,95016
16/09/05,811,811,799.3,800.9,58269
19/09/05,805,824,801.05,810.2,102018
20/09/05,814,826.5,805,810.5,163333
21/09/05,806,814,780,803.9,207499
22/09/05,801.2,807.95,790,793.5,74637
23/09/05,770.1,796,770.1,780.4,49823
26/09/05,788,803.9,785.05,800.95,27662
27/09/05,804,819.5,798.25,807.3,111272
28/09/05,819.5,829.5,807.5,810.7,198201
29/09/05,819,845.9,812.25,837.6,438772
30/09/05,840.25,862.4,840.25,851.7,337276
03/10/05,853,898,853,881.9,285044
04/10/05,841.55,920,818,911.7,411793
05/10/05,919.9,928.85,903,909.05,191366
06/10/05,889,932.5,889,921.35,215796
07/10/05,920.1,946.2,912.05,939.6,435049
10/10/05,941,975,941,965.05,352696
11/10/05,965,965,931,937.6,246739
13/10/05,930,930,873.25,899.95,311346
14/10/05,905,917.85,886,895.9,260780
17/10/05,899,913.9,873.05,876,156485
18/10/05,876,890,847,855.05,187145
19/10/05,850,855,806,816.65,296765
20/10/05,830,842.05,818,827.15,118352
21/10/05,820,844.8,802,839.55,149230
24/10/05,820,845,802,807.85,80764
25/10/05,808,851.5,801,843.55,304584
26/10/05,848,865,819,822.5,398400
27/10/05,828.9,830,788,802.2,401478
28/10/05,819,849.45,781.05,792.45,158253
31/10/05,805,833.3,805,807.9,275770
01/11/05,818.9,831.5,812.5,823.3,42291
02/11/05,823.5,857,823.5,846.5,296122
07/11/05,840,893.8,840,889.4,410427
08/11/05,895,905.5,880,888.4,324241
09/11/05,900,939,888.4,929.3,621817
10/11/05,932,945,910,914.6,253272
11/11/05,919.9,948.5,912.1,938.85,677010
14/11/05,943,949.95,930,940.05,187829
16/11/05,941,947.95,940,945,139054
17/11/05,946,959,937.1,940.75,151278
18/11/05,949,958,915.1,924.9,165798
21/11/05,950,956,924,929.5,270512
22/11/05,925,934,900,919.95,71174
23/11/05,920,936.75,920,929.35,141535
24/11/05,934.9,939.9,915.15,925.45,146065
25/11/05,928,936,922.1,925.35,86411
26/11/05,935.5,945,927,932.7,89441
28/11/05,936,962.5,930,952.35,251345
29/11/05,955.8,967.45,919.5,935.05,470389
30/11/05,936,949.9,907.05,913.85,184263
01/12/05,918,934,910,929.85,127297
02/12/05,935,944.8,915.05,918.4,61693
05/12/05,930,938.7,900,907.5,155521
06/12/05,915,919,902,907.7,92005
07/12/05,915,936.7,912,930.5,165203
08/12/05,935,942,916.05,928.15,169937
09/12/05,930,930,920.05,926.3,263211
12/12/05,922.5,940,922.5,929.15,102399
13/12/05,934,935,920,924.9,145821
14/12/05,930,958.4,925,946.85,626572
15/12/05,948,953.5,929.2,930.65,125416
16/12/05,931.1,938.8,916,935.1,154634
19/12/05,926,955,926,945.05,220652
20/12/05,947.9,989,946.55,982.1,405036
21/12/05,960.05,993.75,960.05,985.4,350908
22/12/05,972,999.9,970,991.75,174075
23/12/05,989.8,990,962,966.1,98809
26/12/05,966,974.4,948,952.4,51349
27/12/05,954,965.9,950.1,960.7,106292
28/12/05,961,974.7,955,967.3,140332
29/12/05,964,969.1,940,951.5,390472
30/12/05,955,989,952,978.15,314470
02/01/06,972,980,959.95,963,97187
03/01/06,972,999.9,967,993.95,378979
04/01/06,941.55,1029,941.55,1020.45,394634
05/01/06,1001,1035,1001,1029.3,256666
06/01/06,1027,1039.9,1001.15,1023.8,248932
09/01/06,1023,1070,1023,1061.25,312590
10/01/06,1070,1074.75,1030.15,1034.95,91638
12/01/06,1021.65,1047.95,1021.65,1028.45,151993
13/01/06,1031,1036.9,1020,1032.8,178289
16/01/06,1033,1045,1016,1039.2,150622
17/01/06,1041,1048.05,1015.5,1019,56819
18/01/06,1000,1034,985.05,1031.7,176443
19/01/06,1031.7,1037.75,1020.05,1030.7,139431
20/01/06,1005,1044,1005,1031,76093
23/01/06,1027,1040,1015,1031.25,65318
24/01/06,1034,1050,1025.05,1042.35,274227
25/01/06,1044,1100,1044,1086.5,551356
27/01/06,1089.7,1089.7,1066,1073.4,114527
30/01/06,1075,1145,1075,1130.4,396734
31/01/06,1140,1141,1112.5,1121.25,244774
01/02/06,1121,1210,1121,1179.35,964355
02/02/06,1194.7,1216,1165.6,1174.1,569808
03/02/06,1180,1192,1156,1160.75,245828
06/02/06,1162,1198.9,1082.4,1188.7,414947
07/02/06,1199,1229.8,1180,1220.05,329989
08/02/06,1230,1230,1161.55,1193,392063
10/02/06,1191.5,1212,1180.2,1206.4,295036
13/02/06,1195.55,1210,1189,1195.7,122825
14/02/06,1195,1195,1158.05,1166.55,82008
15/02/06,1170.1,1179.9,1145.25,1171.9,172064
16/02/06,1262.2,1295.9,1203,1280.65,1095505
17/02/06,1285,1295,1258.1,1286.1,798930
20/02/06,1294,1349.9,1275.25,1326.45,733706
21/02/06,1326.45,1400,1325,1386.8,591687
22/02/06,1398,1410,1338.5,1351.5,548879
23/02/06,1354,1387.8,1331.05,1367,851601
24/02/06,1369.5,1369.5,1295.1,1308.55,233312
27/02/06,1308,1336.9,1308,1319.3,189713
28/02/06,1319,1327,1294.4,1306.1,89368
01/03/06,1377.95,1377.95,1285.1,1325.35,394238
02/03/06,1305,1329,1305,1316.2,126731
03/03/06,1333,1334,1317,1326.85,136227
06/03/06,1325,1356.75,1316,1323.5,361155
07/03/06,1325,1325,1301,1308.35,373869
08/03/06,1300,1322.9,1290,1303.65,439343
09/03/06,1309.8,1348.5,1250.2,1332.55,430978
10/03/06,1330,1356,1330,1351.05,387324
13/03/06,1351.25,1367,1350.55,1358.7,406548
14/03/06,1357.4,1375,1346.55,1361.15,348980
16/03/06,1350.65,1370,1340.35,1351.95,234713
17/03/06,1364.95,1367.8,1344,1347.9,98905
20/03/06,1349,1370,1349,1365.35,137463
21/03/06,1365,1372,1352.4,1361.85,279156
22/03/06,1360,1517,1360,1486,751547
23/03/06,1505,1505,1425,1446.15,454535
24/03/06,1444.7,1460,1410.15,1432.65,282980
27/03/06,1413.2,1484.8,1413,1449.75,455658
28/03/06,1445,1455,1417,1422.1,178006
29/03/06,1425,1438.7,1406.05,1425.65,449468
30/03/06,1425,1457.5,1405.1,1419.45,537647
31/03/06,1415,1448,1407,1421.4,328374
03/04/06,1420,1467.4,1410,1447.6,254800
04/04/06,1445,1469,1425.25,1441.15,421044
05/04/06,1443.45,1478.5,1432,1464.15,570079
07/04/06,1463,1498,1276.8,1437.7,543444
10/04/06,1440,1450.05,1417,1438.25,303331
12/04/06,1440.1,1465.1,1410.05,1427.3,311830
13/04/06,1456,1504.8,1415,1473.85,714577
17/04/06,1475,1494,1452,1468.8,609971
18/04/06,1489.8,1525.9,1465.6,1508.95,607687
19/04/06,1515.05,1537.9,1480.5,1495.2,659783
20/04/06,1485,1509.9,1485,1498.85,326671
21/04/06,1510,1510,1451.35,1482.95,530211
24/04/06,1475.1,1489.9,1455.25,1464.7,135586
25/04/06,1460,1468,1431,1439.75,153464
26/04/06,1427.05,1475,1420.4,1455.75,213167
27/04/06,1469.9,1489,1418,1439.5,212233
28/04/06,1405.4,1461,1390,1439.8,218405
29/04/06,1449.5,1449.5,1425,1432.3,82050
02/05/06,1450,1699.3,1450,1681.45,1832426
03/05/06,1700,1700,1625,1651.95,717770
04/05/06,1632.2,1665,1625.1,1645.85,287710
05/05/06,1639.95,1724.8,1626,1679.6,299356
08/05/06,1680,1754,1680,1683.75,315172
09/05/06,1699,1699,1620,1646.25,349020
10/05/06,1671.9,1674,1611,1643.55,283436
11/05/06,1619.2,1651,1619.2,1631.2,73854
12/05/06,1630,1670,1621.1,1642.95,142303
15/05/06,1640,1677,1560.05,1601.75,279172
16/05/06,1580,1675,1512,1615.9,419238
17/05/06,1624.9,1664.8,1619.95,1649.3,99175
18/05/06,1600,1640,1522,1568.9,533909
19/05/06,1619,1619,1450,1520.1,294998
22/05/06,1500,1500,1390,1438.3,249948
23/05/06,1430,1455,1360,1438.05,313704
24/05/06,1438.05,1504.85,1400,1423.25,367794
25/05/06,1344.5,1549,1344.5,1420.3,498538
26/05/06,1420,1456.5,1393.05,1410.8,380600
29/05/06,1420,1448.8,1380,1383.95,83138
30/05/06,1386,1414.8,1360,1370.2,126890
31/05/06,1352.1,1385,1280,1357.1,498117
01/06/06,1385,1399,1311,1329.9,386808
02/06/06,1330,1349,1263.5,1337.95,277282
05/06/06,1389.8,1389.8,1300,1313.1,309403
06/06/06,1300,1300,1253,1270.25,186588
07/06/06,1250,1300,1225,1266.4,461985
08/06/06,1244,1252.8,1175,1184.05,190788
09/06/06,1194,1244,1160.1,1218.1,413227
12/06/06,1275,1345,1196.9,1223.9,352089
13/06/06,1200,1215,1140,1208.1,216469
14/06/06,1200,1234,1150.1,1165.65,216519
15/06/06,1180,1225,1165,1217.1,211209
16/06/06,1217.1,1344.7,1217.1,1272.5,172272
19/06/06,1250,1288.9,1250,1269.45,96497
20/06/06,1265,1320,1245.15,1257.05,178596
21/06/06,1257,1364.7,1210,1347.1,326397
22/06/06,1340,1370,1254,1263.15,658793
23/06/06,1270.1,1282.9,1246.05,1263.15,347799
25/06/06,1286,1294.65,1272.1,1282,41881
26/06/06,1280,1289.9,1250,1266.2,181463
27/06/06,1260,1316,1255,1305,318310
28/06/06,1220,1299,1220,1271.45,136002
29/06/06,1275.5,1299.9,1249.85,1256.5,280381
30/06/06,1298.5,1298.5,1255.2,1267.95,740669
03/07/06,1290,1297,1268,1284.55,203057
04/07/06,1285,1332.4,1270.85,1326.05,277384
05/07/06,1327,1394.8,1310,1375.65,453746
06/07/06,1360,1360.5,1328.1,1332.15,224766
07/07/06,1349,1359,1285,1301.55,147142
10/07/06,1300,1324,1295.25,1314.65,79193
11/07/06,1320,1351,1315.3,1326.45,203939
12/07/06,1295,1342.5,1295,1336.05,214003
13/07/06,1305,1349,1305,1333.95,147622
14/07/06,1301.65,1315,1282.5,1305.95,189705
17/07/06,1299.7,1299.7,1210,1228.35,278962
18/07/06,1255,1255,1195,1223.85,232632
19/07/06,1249,1259,1202.05,1217.8,161427
20/07/06,1260,1280,1249,1267.1,158117
21/07/06,1252,1265,1228,1241,45614
24/07/06,1240,1265,1235,1256.7,141440
25/07/06,1282,1319,1260,1296.5,145170
26/07/06,1299.9,1330,1287,1323.85,155395
27/07/06,1335,1398,1332.05,1361.05,484013
28/07/06,1410,1454.8,1386.05,1403.75,1235637
31/07/06,1430,1430.95,1390,1397.95,154605
01/08/06,1392,1402,1371,1390.95,133133
02/08/06,1395,1422.55,1395,1418.6,164906
03/08/06,1410,1435,1401,1408.65,107861
04/08/06,1405.6,1435,1405.6,1428.3,138432
07/08/06,1434,1434,1390,1402.65,99719
08/08/06,1424,1424,1400,1419.9,218417
09/08/06,1419,1463,1408,1445.4,183108
10/08/06,1430.2,1460,1430.2,1442.9,162755
11/08/06,1445,1460,1432,1441.3,116953
14/08/06,1445,1455,1437,1439.4,95690
16/08/06,1465,1484.6,1442,1453.7,317971
17/08/06,1464.9,1500,1461.15,1488.85,469132
18/08/06,1499.9,1519,1485,1495.7,280355
21/08/06,1502.9,1502.9,1462.55,1474.2,193231
22/08/06,1472,1482.8,1433,1441.15,670441
23/08/06,1439.85,1700.6,1436,1449.15,374197
24/08/06,1458,1460.1,1433.5,1455.9,259324
25/08/06,1469.9,1470,1438,1443.1,327019
28/08/06,739,739,703,714.15,369811
29/08/06,721.1,725,711.85,713.4,290920
30/08/06,725,725,714,719.3,423583
31/08/06,735,735,701.35,722.35,1005795
01/09/06,722.35,745.9,717,744.25,860183
04/09/06,745,749,737,739.8,305413
05/09/06,737.5,745.6,727.15,729.7,302537
06/09/06,735,744.95,733.1,734.85,359854
07/09/06,730,741.8,720,727.2,396267
08/09/06,727,740.85,721.1,738.5,326849
11/09/06,739.5,753,700,712.2,474358
12/09/06,712,719,700.1,711.9,276307
13/09/06,728.9,740,716,736.9,270031
14/09/06,740,764.9,740,747.55,1234323
15/09/06,747.5,754.35,731,745.8,508674
18/09/06,747,763.9,745.55,756.35,678725
19/09/06,756.35,774,750.15,755.8,1099209
20/09/06,750,759.9,745.25,754.1,302638
21/09/06,758.05,764.2,755.2,757.45,360778
22/09/06,758.05,758.8,743,749.3,397988
25/09/06,751,751,736.2,738.4,191612
26/09/06,740,746.3,736,739.95,320741
27/09/06,749.7,749.7,736.5,738.9,425780
28/09/06,742,744,717.1,722.05,948069
29/09/06,729.9,734.85,724.1,731.4,260664
03/10/06,727,729.7,721.1,727,392073
04/10/06,726,726,710,711.95,554732
05/10/06,718,721.95,708,712.15,375820
06/10/06,715,718.9,707.8,709.1,302573
09/10/06,710,711,701.1,707.1,185566
10/10/06,711,724.8,707.5,712.8,644727
11/10/06,712.8,720.4,701.25,704.1,419365
12/10/06,713.7,713.7,705,710.9,426028
13/10/06,716,728.3,712,725.7,485434
16/10/06,728,734.9,718.1,723.4,263495
17/10/06,717,726,711,714.8,270717
18/10/06,715,737.9,710.2,733.7,454313
19/10/06,741.9,746.8,718.1,730.85,697622
20/10/06,724,738.7,720.05,726.05,214133
21/10/06,733,733,719.05,721.3,47851
23/10/06,726,726,708.8,712.8,247607
26/10/06,715,720,707.3,712.25,634001
27/10/06,723,733.7,716,730.6,500787
30/10/06,750,778,746,751.5,1266553
31/10/06,751,759.9,737.2,749.75,584570
01/11/06,750,758.7,747,750.85,263499
02/11/06,750,770,735,760.75,528972
03/11/06,765,783,760,780.3,755494
06/11/06,782.9,787.9,775,777.3,316251
07/11/06,781,800,775.55,793.1,772429
08/11/06,795,795,770.1,778.1,664986
09/11/06,779,782,771.8,773.35,426038
10/11/06,774,794.85,771,788.55,632779
13/11/06,791,800.1,783.25,796.6,361413
14/11/06,804,807,789,790.8,660643
15/11/06,790,796.9,775.1,779.9,289516
16/11/06,780.05,785.65,766,773.8,281114
17/11/06,765,765,725.4,735.6,2202866
20/11/06,732,735.6,711.15,723.35,921987
21/11/06,739.4,741.9,723,730.55,632692
22/11/06,731,738.95,727,737.25,685661
23/11/06,737,738.95,735,737.6,402792
24/11/06,730,759.95,730,755.15,772442
27/11/06,755,755,734,737.9,400704
28/11/06,730,730,719,723.6,770930
29/11/06,715.6,750,715.6,734.95,472956
30/11/06,744.9,759.5,739.25,750.75,1084091
01/12/06,753,775,751,770.8,819353
04/12/06,770,779.8,761,771.55,836618
05/12/06,773.55,778,762.5,767.6,362336
06/12/06,767,767,723.45,756.05,535475
07/12/06,756,769.25,750,756.8,708157
08/12/06,769,783,753.1,774.45,1185767
11/12/06,776,776,741,763.95,965790
12/12/06,762,776,739,753.25,967362
13/12/06,779.9,795,740.1,785.1,933618
14/12/06,789,811,775.85,805.65,1320449
15/12/06,808,819.45,802,806.75,872935
18/12/06,810,810,782.25,804.3,472055
19/12/06,804,813.9,793.5,801.6,589252
20/12/06,800,807.5,777,799.3,645280
21/12/06,799,810.8,788.25,798.4,447446
22/12/06,800.55,809.5,796.55,803.9,596861
26/12/06,803,806.5,798.25,802.3,512680
27/12/06,889,889,803.2,808.05,911564
28/12/06,824,824,795.05,800.3,1267875
29/12/06,803,814,781.15,811.2,539295
02/01/07,813.9,813.9,805,807.4,149614
03/01/07,805.3,817.9,798,809.05,666728
04/01/07,812.1,834.9,811.1,828.1,1134811
05/01/07,830,830,801.4,810.4,617391
08/01/07,812,818.9,800.1,812.2,472816
09/01/07,812,813.5,795.05,798.15,363017
10/01/07,798,798,772,774.95,314396
11/01/07,794,795.9,770.25,791.9,294762
12/01/07,792,814.8,792,809.45,480730
15/01/07,812.9,812.9,802,803.9,296215
16/01/07,811.8,811.8,803.2,808.8,149810
17/01/07,816,819.9,806.3,815.35,253284
18/01/07,819,824.8,808.5,815.8,214586
19/01/07,817,824.9,807.1,811.5,401853
22/01/07,815.5,827,803,810.05,998294
23/01/07,830,830,767,771.25,1423610
24/01/07,773,779.45,758.25,762.9,781712
25/01/07,766,775,760.15,763.7,770843
29/01/07,768,775,749.5,751.8,529268
31/01/07,759.95,759.95,734.15,743.05,548920
01/02/07,745,752,740,743.8,379188
02/02/07,750,755,744,745.65,317283
05/02/07,754.7,754.8,746,750.3,263263
06/02/07,750.5,757.75,747,750.3,248367
07/02/07,751,753,742.8,745.95,354910
08/02/07,746.6,750.05,738.5,741.55,381662
09/02/07,744.8,744.8,729,731.65,358118
12/02/07,748,748,712.05,725.2,567145
13/02/07,725,748,720,726.25,450740
14/02/07,706.25,733.5,706.25,719.9,380843
15/02/07,724.75,743.6,722.5,738.4,472809
19/02/07,742,748,728,730.85,271306
20/02/07,731,735,723.1,729.2,383017
21/02/07,730,743.75,724.6,729.5,625104
22/02/07,730,734.9,686.1,706.35,1197410
23/02/07,713.65,717,662.6,681.55,850697
26/02/07,706,706,675.1,689.3,963601
27/02/07,690,699,682.45,693.25,579538
28/02/07,681,690,606,676.9,1401616
01/03/07,670,680,648.2,661.75,805777
02/03/07,655,671.9,648.55,660.1,976759
05/03/07,601,662.5,601,617.5,542525
06/03/07,630,642.5,617.1,622.55,1572197
07/03/07,635,641.9,625,635.25,1362472
08/03/07,641,679.5,638.5,668.55,940046
09/03/07,679.9,682,656,660,786176
12/03/07,678,678,655.2,658.4,493330
13/03/07,660,667.95,651.2,661,576325
14/03/07,645,656,627,648.45,535760
15/03/07,655,680,655,672.45,1289991
16/03/07,681,690,673,683.6,608406
19/03/07,689,692.85,670.4,677.25,297246
20/03/07,683,687,678.1,682.4,175874
21/03/07,682.4,682.4,661.95,679.2,185754
22/03/07,690,693.6,679.15,682,283838
23/03/07,690,693,682,686.3,171779
26/03/07,689,691.9,675,682.15,207356
28/03/07,654.9,708.4,654.9,692.15,1186972
29/03/07,692,715.35,689,706.5,727186
30/03/07,714.5,734.4,710,728.25,666788
02/04/07,720,727,695,710.8,570973
03/04/07,702,722.95,702,719.8,273365
04/04/07,728.6,750,725.55,747.35,530728
05/04/07,750,752,726.2,729.8,401364
09/04/07,731,736,725.5,729.05,456461
10/04/07,729,731.9,715.6,720.5,504971
11/04/07,716.05,721,696,699.55,791194
12/04/07,699.55,709.3,685,705.5,1296527
13/04/07,709,720.9,706.35,712.45,400405
16/04/07,715,724,711.15,713.8,496795
17/04/07,718,720,705,716.65,720814
18/04/07,720,720.9,705,713.75,253839
19/04/07,707,712.9,704,709.7,332644
20/04/07,715,721,710.05,715.25,357533
23/04/07,722.9,724,705,717.5,223339
24/04/07,718,721,706.1,713.5,490387
25/04/07,715.5,720.1,705,709.75,1022511
26/04/07,719.9,732.2,709.5,716.65,998271
27/04/07,716.65,723.95,708,710.55,390178
30/04/07,710.55,712.65,688,708.45,491511
03/05/07,710.5,720.9,710.5,716.75,404757
04/05/07,720,727.9,714.1,719.05,367444
07/05/07,719,721,701.1,703.55,517647
08/05/07,706.05,708.9,682.2,690.55,859765
09/05/07,695,715.2,675.55,691.55,786726
10/05/07,695,702,687,689.65,193880
11/05/07,689,690,651.15,683.8,234171
14/05/07,670,670,647.25,651.1,1676096
15/05/07,650,660.5,644,658.25,1600213
16/05/07,664,669.9,652,663.6,2123490
17/05/07,667,681,665,678.45,1110802
18/05/07,684.9,684.9,653.65,666.3,2219251
21/05/07,675,685,653.6,659.05,1626002
22/05/07,670,670,653.15,662.5,800076
23/05/07,655,664.9,650,655.2,842917
24/05/07,655.2,657,648,649.55,637500
25/05/07,631.1,654,631.1,650.55,412329
28/05/07,660,661.9,653,655.45,373279
29/05/07,655,658.9,651,656.6,274402
30/05/07,658,663.95,651,653.15,473175
31/05/07,655,660.9,639,647.15,939235
01/06/07,651,655.95,646.25,648.35,300357
04/06/07,651,663.9,649,654.4,637633
05/06/07,656.25,660,649.4,655.65,553726
06/06/07,655.75,657.7,647.1,649.5,527978
07/06/07,645,650.95,621.5,645.75,474270
08/06/07,639.9,639.9,626.7,630.8,636995
11/06/07,645,649,623,625.35,423297
12/06/07,627,629,609,611.1,533877
13/06/07,615,632.9,605.1,627.7,1115898
14/06/07,649.5,649.5,630,639.45,263846
15/06/07,631,646.2,630,631.95,254302
18/06/07,636.9,636.9,627,631.1,458708
19/06/07,632.9,639,630,635.8,140216
20/06/07,639,643.9,637,641.6,317927
21/06/07,641.6,649.4,641.1,646.9,213716
22/06/07,649.8,654,643.35,651.4,459562
25/06/07,649,652.5,645,649.55,507306
26/06/07,649.25,652,630.85,649.5,200795
27/06/07,648.8,657.8,645.25,654.15,747453
28/06/07,657,665,650.55,656,568880
29/06/07,655.5,659,651.05,657.25,288387
02/07/07,655.1,664,654,660.75,228189
03/07/07,662.2,669.9,661,667.65,263522
04/07/07,666.55,673,655,662.95,305669
05/07/07,662,674.7,654.5,673.1,680034
06/07/07,650.05,676.95,650.05,671.95,552329
09/07/07,671.95,680,670,675.6,274051
10/07/07,679,684.05,676,680.15,379609
11/07/07,676.6,687.35,672.6,683.5,270642
12/07/07,683,683.5,675,682.25,95000
13/07/07,683,688,668.15,672.5,346222
16/07/07,678,678.65,658.1,662.45,238204
17/07/07,664,680,660,675.35,288535
18/07/07,675.35,675.35,660.6,665.35,526872
19/07/07,665.8,674,660.3,666,180303
20/07/07,669.8,672,660,668.3,319871
23/07/07,668,673.9,663.1,668.35,283172
24/07/07,661.25,693,654,672.05,604274
25/07/07,672.05,673.9,658,660.95,169008
26/07/07,665,676,658,666.1,463367
27/07/07,652,662.95,637,640.25,384000
30/07/07,649.5,649.5,625.05,636,272342
31/07/07,645,645,631.5,634.05,296079
01/08/07,635,640,621,622.75,207400
02/08/07,625,639.9,621.8,632.15,594329
03/08/07,639,640,620,623.15,621081
06/08/07,620,629,608.6,626.55,363628
07/08/07,631.9,637.9,624,635.5,384798
08/08/07,644,644,628.1,630.3,187348
09/08/07,633.05,642,631,637.85,622979
10/08/07,630,637.85,627.05,633.4,196679
13/08/07,638.9,641.9,633.7,634.55,203970
14/08/07,639.9,640.95,636,638.95,71681
16/08/07,629.9,630.1,607,627.7,238164
17/08/07,618,634,611.25,625.2,140046
20/08/07,628,638,624.05,626.35,217555
21/08/07,629,630,616.5,622.9,176277
22/08/07,627,627.7,612,622.35,255629
23/08/07,627.2,635.25,623,630.4,479827
24/08/07,635,637,626.5,629.75,258063
27/08/07,630,636,627.35,631.15,120269
28/08/07,634,640.9,631.1,634.25,262825
29/08/07,630,634.9,623.5,630.4,155042
30/08/07,631,642,631,637.5,462537
31/08/07,637,646,633.05,640.65,93687
03/09/07,641,669.6,641,667.8,425886
04/09/07,670,674.95,650.3,663.3,273314
05/09/07,664,669.95,655.05,658.75,174082
06/09/07,664.8,666.9,656.35,662.85,68576
07/09/07,671,671,663,664.2,188852
10/09/07,659.7,662.45,650.5,659.7,173950
11/09/07,661.9,669,649,651.4,324483
12/09/07,659.9,659.9,645.2,647.8,48876
13/09/07,647.3,653.9,639.7,641.9,143802
14/09/07,650,654.7,639.05,640.55,310627
17/09/07,647.9,652.9,639.9,644.2,165905
18/09/07,640,646.05,637.1,642.7,139955
19/09/07,650,653.9,640.05,645.25,367310
20/09/07,650,652.9,637,638.4,425859
21/09/07,639.8,644.95,635,639.75,214453
24/09/07,645,645,633.05,637.35,186928
25/09/07,643,643,634,636.9,240607
26/09/07,639.9,641.8,637,639.35,194182
27/09/07,648,650.5,638,648.1,599820
28/09/07,646,654.75,646,650.05,597977
01/10/07,600,665.5,600,659.6,519376
03/10/07,662,665.35,640.05,657.15,425703
04/10/07,650,662.4,645.05,656,506986
05/10/07,658,660,648,653.6,484564
