Date,Prev Close,Open,High,Low,Close,Volume
2000-01-03,46.95,49.45,50.75,46.5,50.75,7600
2000-01-04,50.75,53.2,53.2,47.9,48.1,5000
2000-01-05,48.1,46.55,47.4,44.6,44.6,3500
2000-01-06,44.6,43.5,46.0,42.1,45.25,6200
2000-01-07,45.25,48.0,48.0,42.0,42.9,3500
2000-01-10,42.9,42.05,44.9,41.0,42.9,4700
2000-01-11,42.9,42.0,42.0,39.5,40.1,5500
2000-01-12,40.1,40.0,40.0,39.0,39.0,1000
2000-01-13,39.0,40.0,41.0,38.5,39.5,1000
2000-01-14,39.5,39.0,40.5,39.0,39.9,1700
2000-01-17,39.9,39.05,41.0,38.4,39.2,3100
2000-01-18,39.2,39.5,40.0,38.05,38.3,3000
2000-01-19,38.3,40.9,41.4,39.25,41.4,4500
2000-01-20,41.4,42.0,44.5,42.0,43.0,6400
2000-01-21,43.0,46.4,46.4,42.0,42.95,3100
2000-01-24,42.95,42.5,43.0,40.05,40.05,3100
2000-01-25,40.05,39.2,40.0,36.85,37.7,6400
2000-01-27,37.7,38.9,40.7,37.55,39.0,7600
2000-01-28,39.0,40.0,40.0,38.05,38.65,3700
2000-01-31,38.65,38.0,38.0,37.0,37.05,3500
2000-02-01,37.05,37.0,38.4,36.0,36.05,6300
2000-02-02,36.05,35.0,37.75,35.0,37.7,4000
2000-02-03,37.7,37.9,40.0,36.55,37.2,4800
2000-02-04,37.2,37.8,38.35,37.1,37.95,3000
2000-02-07,37.95,37.35,40.2,37.35,38.75,5400
2000-02-08,38.75,39.9,41.7,38.0,38.7,5100
2000-02-09,38.7,41.6,41.8,40.9,41.8,7100
2000-02-10,41.8,45.15,45.15,42.65,45.15,13200
2000-02-11,45.15,48.8,48.8,48.0,48.8,10700
2000-02-14,48.8,50.75,50.75,44.9,44.9,4800
2000-02-15,44.9,42.05,43.0,41.35,41.35,6200
2000-02-16,41.35,38.3,41.5,38.3,39.7,6000
2000-02-17,39.7,38.7,42.8,38.7,41.4,4600
2000-02-18,41.4,40.0,41.85,39.5,40.8,4200
2000-02-21,40.8,39.0,41.5,38.1,40.0,7300
2000-02-22,40.0,40.1,41.0,38.15,38.2,9500
2000-02-23,38.2,40.0,41.25,38.45,40.2,5900
2000-02-24,40.2,40.0,43.45,38.9,42.6,8500
2000-02-25,42.6,44.5,44.95,40.0,40.65,6200
2000-02-28,40.65,40.0,40.9,39.0,40.85,6300
2000-02-29,40.85,41.0,41.35,37.6,38.2,6400
2000-03-01,38.2,39.9,41.0,39.0,39.85,3700
2000-03-02,39.85,39.0,40.0,38.15,38.25,3900
2000-03-03,38.25,35.25,37.4,35.25,37.0,5600
2000-03-06,37.0,36.05,37.95,34.25,34.35,4400
2000-03-07,34.35,34.0,35.45,32.45,33.65,6300
2000-03-08,33.65,33.5,36.25,33.5,36.0,3300
2000-03-09,36.0,37.0,37.9,33.5,34.0,7100
2000-03-10,34.0,33.5,35.9,33.5,35.85,2100
2000-03-13,35.85,34.1,35.95,34.05,35.45,1600
2000-03-14,35.45,33.1,34.75,32.65,33.15,4400
2000-03-15,33.15,35.25,35.8,34.25,35.8,2700
2000-03-16,35.8,38.45,38.55,35.85,38.5,6100
2000-03-21,38.5,38.0,38.0,35.45,35.45,6000
2000-03-22,35.45,35.9,36.5,35.55,35.65,1300
2000-03-23,35.65,35.5,35.75,34.55,34.55,2600
2000-03-24,34.55,34.25,35.4,34.25,35.0,2900
2000-03-27,35.0,35.45,35.5,34.5,34.55,2700
2000-03-28,34.55,34.95,36.0,33.55,35.25,6400
2000-03-30,35.25,34.85,34.85,34.85,34.85,1000
2000-03-31,34.85,35.75,35.75,34.8,35.05,2400
2000-04-03,35.05,35.0,35.05,34.3,34.85,1600
2000-04-04,34.85,33.55,34.0,32.75,33.95,2300
2000-04-05,33.95,32.25,33.9,32.2,32.75,800
2000-04-06,32.75,34.25,34.9,30.15,30.85,6600
2000-04-07,30.85,31.5,33.0,31.5,33.0,2600
2000-04-10,33.0,34.8,34.8,32.2,33.65,800
2000-04-11,33.65,32.55,32.55,32.05,32.05,1500
2000-04-12,32.05,33.15,33.15,32.25,32.7,400
2000-04-13,32.7,32.25,32.5,32.25,32.45,1100
2000-04-17,32.45,33.1,33.4,32.4,32.9,1200
2000-04-18,32.9,32.05,32.5,30.5,32.4,4200
2000-04-19,32.4,32.05,33.9,32.05,32.6,1300
2000-04-20,32.6,32.25,32.25,32.0,32.0,1000
2000-04-24,32.0,33.9,33.95,30.5,30.7,2700
2000-04-25,30.7,30.55,31.9,30.05,30.55,4700
2000-04-26,30.55,32.5,32.5,32.0,32.0,300
2000-04-27,32.0,31.2,32.0,31.1,32.0,1000
2000-04-28,32.0,31.1,31.1,30.55,30.9,800
2000-05-02,30.9,29.25,30.5,29.2,30.1,3300
2000-05-03,30.1,29.95,31.85,29.95,30.05,700
2000-05-04,30.05,30.0,30.0,28.15,29.9,2400
2000-05-05,29.9,28.25,29.15,28.15,28.9,3800
2000-05-08,28.9,28.05,29.0,28.05,28.55,500
2000-05-09,28.55,28.3,30.8,28.25,30.8,1300
2000-05-10,30.8,31.0,33.2,31.0,31.6,1600
2000-05-11,31.6,30.85,31.95,30.5,30.55,2400
2000-05-12,30.55,30.0,30.5,30.0,30.5,300
2000-05-15,30.5,29.55,30.7,29.55,30.7,900
2000-05-16,30.7,30.95,31.0,29.35,29.35,3300
2000-05-17,29.35,30.0,31.0,30.0,30.0,2500
2000-05-18,30.0,29.05,30.0,29.0,29.45,2100
2000-05-19,29.45,28.55,30.0,28.55,29.55,3300
2000-05-22,29.55,28.6,28.75,28.5,28.5,1000
2000-05-23,28.5,28.75,29.5,28.2,29.0,2800
2000-05-24,29.0,28.9,29.5,28.65,29.4,1100
2000-05-25,29.4,28.6,29.95,28.6,28.7,1200
2000-05-26,28.7,29.35,30.0,29.35,30.0,1700
2000-05-29,30.0,29.8,29.8,29.3,29.8,1000
2000-05-30,29.8,29.7,30.0,29.7,30.0,600
2000-05-31,30.0,30.5,31.55,30.45,30.5,3400
2000-06-01,30.5,30.1,30.95,29.05,29.45,1400
2000-06-02,29.45,29.0,30.5,29.0,29.25,1400
2000-06-05,29.25,29.15,30.0,29.15,29.25,5200
2000-06-06,29.25,29.2,29.9,29.2,29.9,500
2000-06-07,29.9,31.0,31.0,29.35,29.95,900
2000-06-08,29.95,29.25,29.25,29.0,29.05,1400
2000-06-09,29.05,29.0,29.25,28.5,28.5,6500
2000-06-12,28.5,29.0,29.4,28.55,29.4,5700
2000-06-13,29.4,28.6,29.5,28.6,29.4,900
2000-06-14,29.4,30.0,31.0,29.0,29.3,5400
2000-06-15,29.3,29.3,30.4,29.0,29.5,2000
2000-06-16,29.5,29.5,30.0,29.1,29.3,1400
2000-06-19,29.3,30.1,30.45,29.0,29.4,2200
2000-06-20,29.4,30.0,31.5,30.0,30.8,6800
2000-06-21,30.8,32.0,33.2,32.0,33.2,500
2000-06-22,33.2,34.5,34.95,32.25,33.5,2850
2000-06-23,33.5,34.5,34.5,31.5,32.2,2350
2000-06-26,32.2,32.5,32.5,31.65,32.5,1820
2000-06-27,32.5,32.5,32.5,31.7,31.7,1400
2000-06-28,31.7,32.0,32.0,32.0,32.0,200
2000-06-29,32.0,31.05,31.95,31.0,31.95,700
2000-06-30,31.95,31.0,32.8,31.0,32.35,701
2000-07-03,32.35,31.65,31.95,31.6,31.6,301
2000-07-04,31.6,30.5,33.0,29.3,29.45,3250
2000-07-05,29.45,30.2,31.85,30.1,31.8,11100
2000-07-06,31.8,32.6,32.9,31.5,31.55,2026
2000-07-07,31.55,32.5,32.5,32.0,32.3,1250
2000-07-10,32.3,32.0,32.0,31.45,31.55,600
2000-07-11,31.55,30.55,34.05,30.55,34.05,5300
2000-07-12,34.05,33.05,34.15,32.6,33.3,2585
2000-07-13,33.3,34.05,34.05,33.75,34.0,1700
2000-07-14,34.0,33.3,34.9,33.3,34.0,1350
2000-07-17,34.0,33.5,34.5,33.5,34.5,1700
2000-07-18,34.5,32.0,35.0,32.0,34.95,5798
2000-07-19,34.95,33.5,34.05,33.1,34.0,1750
2000-07-20,34.0,33.5,34.95,33.5,34.0,650
2000-07-21,34.0,34.2,34.2,34.05,34.1,3100
2000-07-24,34.1,33.5,34.7,32.0,33.05,3850
2000-07-25,33.05,34.0,34.5,32.5,33.0,2400
2000-07-26,33.0,33.0,33.0,33.0,33.0,100
2000-07-27,33.0,34.0,34.5,33.0,33.0,1205
2000-07-28,33.0,34.25,34.3,32.6,34.25,3200
2000-07-31,34.25,34.4,34.5,34.0,34.0,950
2000-08-01,34.0,34.45,34.45,34.0,34.4,900
2000-08-02,34.4,31.75,34.0,31.75,34.0,1000
2000-08-03,34.0,34.0,34.4,34.0,34.0,1475
2000-08-04,34.0,33.15,34.5,33.15,34.35,1325
2000-08-07,34.35,33.8,34.2,33.8,34.2,623
2000-08-08,34.2,33.75,35.5,33.5,33.9,2400
2000-08-09,33.9,34.1,35.6,33.5,34.0,1700
2000-08-10,34.0,34.05,34.4,33.65,34.4,900
2000-08-11,34.4,34.4,34.75,34.0,34.0,600
2000-08-14,34.0,33.7,34.9,33.7,34.0,1550
2000-08-16,34.0,34.1,34.1,34.1,34.1,225
2000-08-17,34.1,34.5,36.0,34.1,34.15,975
2000-08-18,34.15,34.65,35.0,34.5,34.95,501
2000-08-21,34.95,36.4,36.4,34.1,34.1,121
